article_id,author,category,is_read,link,pub_date,title
AKR20260522149300017,"박상현",INDUSTRY,0,https://www.yna.co.kr/view/AKR20260522149300017,1779442257000,"삼성바이오 노사정 대화 재개…노조 ""교섭방식 논의"""
AKR20260522140300003,"강태우",INDUSTRY,0,https://www.yna.co.kr/view/AKR20260522140300003,1779439724000,"롯데에너지머티, 자회사 롯데에코월 매각…1천708억원 규모"
AKR20260522140800053,"김용민",INDUSTRY,0,https://www.yna.co.kr/view/AKR20260522140800053,1779439634000,"DGT모빌리티, 브이성형외과·브이라이프와 의료복지 제휴 협약"
AKR20260522139600003,"조성흠",INDUSTRY,0,https://www.yna.co.kr/view/AKR20260522139600003,1779439595000,"""5년차 6억인데 20년차가 2억""…깊어지는 삼성전자 노노갈등"
AKR20260522141100062,"이재현",INDUSTRY,0,https://www.yna.co.kr/view/AKR20260522141100062,1779439268000,"김진태 강원지사 후보 ""반값 농자재 지원 2배 확대"""
AKR20260522139500017,"조승한",INDUSTRY,0,https://www.yna.co.kr/view/AKR20260522139500017,1779439018000,"[동정] 구혁채 과기정통부 1차관, 주한 싱가포르 대사 면담"
AKR20260522119000051,"김재홍",INDUSTRY,0,https://www.yna.co.kr/view/AKR20260522119000051,1779438753000,"법원 ""전화 상대방 동의없는 '자녀용 앱' 통화녹음은 위법"""
AKR20260522133200062,"이재현",INDUSTRY,0,https://www.yna.co.kr/view/AKR20260522133200062,1779438500000,"강원도, 농가소득 5천671만원…5년 연속 전국 3위"
AKR20260522054851054,"박철홍",INDUSTRY,0,https://www.yna.co.kr/view/AKR20260522054851054,1779437830000,"임문영 광산을 후보 ""AI 생활안전 도시 만들겠다""(종합)"
AKR20260522129100003,"임성호",INDUSTRY,0,https://www.yna.co.kr/view/AKR20260522129100003,1779437063000,"이재용, 대만서 미디어텍 최고경영자와 반도체 협력 논의"
AKR20260522127600017,"권하영",INDUSTRY,0,https://www.yna.co.kr/view/AKR20260522127600017,1779437026000,"[AI픽] 코딩 없이 AI 에이전트 개발…GS네오텍 '미소' 공개"
AKR20260522129000003,"장보인",INDUSTRY,0,https://www.yna.co.kr/view/AKR20260522129000003,1779436948000,"[인사] 산업통상부"
AKR20260522129900004,"이동환",INDUSTRY,0,https://www.yna.co.kr/view/AKR20260522129900004,1779436347000,"경찰, '5·18은 北지령' AI가짜기사 작성자 추적…""무관용 수사"""
AKR20260522109400063,"김소연",INDUSTRY,0,https://www.yna.co.kr/view/AKR20260522109400063,1779435609000,"'4족 보행로봇' 활용 어디까지…수도시설 현장 관리에도 투입"
AKR20260522120100063,"김소연",INDUSTRY,0,https://www.yna.co.kr/view/AKR20260522120100063,1779435371000,"'AI 드론', 범인 붙잡는데도 쓰이네…세종서 사기 수배자 검거"
AKR20260522122800017,"김주환",INDUSTRY,0,https://www.yna.co.kr/view/AKR20260522122800017,1779434429000,"넷마블, '솔: 인챈트' 6월 18일 출시 확정"
AKR20260522119900017,"유현민",INDUSTRY,0,https://www.yna.co.kr/view/AKR20260522119900017,1779434133000,"방미통위, 홈쇼핑 규제완화 추진…""진흥업무 이관후 처음"""
AKR20260522118200505,"김종환",INDUSTRY,0,https://www.yna.co.kr/view/AKR20260522118200505,1779433358000,"[부고] 이상우(누리플랜그룹 회장)씨 장모상"
AKR20260524034500527,"기상뉴스",SOCIETY,0,https://www.yna.co.kr/view/AKR20260524034500527,1779607664000,"인천 영종·영흥권 2개 군구 오존주의보 발령"
AKR20260524030200527,"기상뉴스",SOCIETY,0,https://www.yna.co.kr/view/AKR20260524030200527,1779604120000,"경기 중부권 11개 시 오존주의보 발령"
AKR20260524028800063,"박주영",SOCIETY,0,https://www.yna.co.kr/view/AKR20260524028800063,1779602904000,"서천서 오토바이 배수로로 추락…70대 운전자 심정지"
AKR20260524014751063,"박주영",SOCIETY,0,https://www.yna.co.kr/view/AKR20260524014751063,1779601900000,"서산 자동차 부품공장서 불…6시간째 진화작업(종합)"
AKR20260524024500004,"이승연",SOCIETY,0,https://www.yna.co.kr/view/AKR20260524024500004,1779598780000,"'5·18 탱크데이' 여파…법원에 스타벅스 선불금 지급명령 신청"
AKR20260524023700053,"윤관식",SOCIETY,0,https://www.yna.co.kr/view/AKR20260524023700053,1779596034000,"부처님오신날 사찰 찾은 차량 계곡으로 추락…2명 부상"
AKR20260524023500004,"김동규",SOCIETY,0,https://www.yna.co.kr/view/AKR20260524023500004,1779595936000,"한류·BTS 컴백 공연으로 '주목'…광화문광장 방문객 두 배 증가"
AKR20260524023200054,"김혜인",SOCIETY,0,https://www.yna.co.kr/view/AKR20260524023200054,1779595222000,"초당대, 교육용 경비행기 추락사고 사과…""안전관리 강화"""
AKR20260523038300004,"이미령",SOCIETY,0,https://www.yna.co.kr/view/AKR20260523038300004,1779591603000,"'전자발찌 부착기간 준수사항 어기면 형사처벌'…헌재 합헌결정"
AKR20260524018500004,"박재현",SOCIETY,0,https://www.yna.co.kr/view/AKR20260524018500004,1779589151000,"""김건희 요구로 다다미 설치""…'관저 이전 의혹' 윗선 수사 탄력"
AKR20260524013700004,"김동규",SOCIETY,0,https://www.yna.co.kr/view/AKR20260524013700004,1779588904000,"서울광장 지하공간 40년 만에 개방…K-콘텐츠 체험공간 재탄생"
AKR20260524013900004,"김동규",SOCIETY,0,https://www.yna.co.kr/view/AKR20260524013900004,1779588903000,"서울시, 내달까지 하천·계곡 불법시설·영업 특별신고기간"
AKR20260524014200004,"김동규",SOCIETY,0,https://www.yna.co.kr/view/AKR20260524014200004,1779588901000,"서울시, 복지상 후보자 공모…나눔·봉사 실천 시민 찾는다"
AKR20260524014300004,"김동규",SOCIETY,0,https://www.yna.co.kr/view/AKR20260524014300004,1779588901000,"서울시, 지역아동센터 제철과일 지원 사업 2030년까지 연장"
AKR20260524016900061,"김솔",SOCIETY,0,https://www.yna.co.kr/view/AKR20260524016900061,1779586982000,"성남서 양향자 경기도지사 후보 현수막 훼손…경찰 수사"
AKR20260524014900053,"윤관식",SOCIETY,0,https://www.yna.co.kr/view/AKR20260524014900053,1779585416000,"""나도 맛보고 즐겨볼래요""…한일 정상 사로잡은 안동 '북적'"
AKR20260524015700371,"정아란",SOCIETY,0,https://www.yna.co.kr/view/AKR20260524015700371,1779585189000,"""에볼라 사망자 급증""…세이브더칠드런, 민주콩고 긴급모금"
AKR20260522108900062,"이상학",SOCIETY,0,https://www.yna.co.kr/view/AKR20260522108900062,1779585001000,"춘천시, '사이로248 출렁다리' 편의·안전시설 보강"
AKR20260522122100061,"이영주",SOCIETY,0,https://www.yna.co.kr/view/AKR20260522122100061,1779584401000,"'군납 전지 품질조작' 아리셀·에스코넥 전 직원들 2심도 '집유'"
AKR20260524014700063,"박주영",SOCIETY,0,https://www.yna.co.kr/view/AKR20260524014700063,1779584268000,"서산 자동차 부품공장서 불…대응 1단계 발령"
AKR20260522092500057,"장영은",SOCIETY,0,https://www.yna.co.kr/view/AKR20260522092500057,1779581400000,"울산 보건 당국 ""에볼라바이러스병 예방수칙 지켜야"""
AKR20260522141600062,"이상학",SOCIETY,0,https://www.yna.co.kr/view/AKR20260522141600062,1779581400000,"춘천 고교생들, 美 세인트존스대서 고전 토론 배운다"
AKR20260522116400052,"이준영",SOCIETY,0,https://www.yna.co.kr/view/AKR20260522116400052,1779581101000,"양산성모병원 지역 응급의료기관 지정…24시간 응급진료 구축"
AKR20260522135600052,"김동민",SOCIETY,0,https://www.yna.co.kr/view/AKR20260522135600052,1779580980000,"경남교육청, '근골격계 건강지킴이 사업' 전 교직원으로 확대"
AKR20260522113400004,"이미령",SOCIETY,0,https://www.yna.co.kr/view/AKR20260522113400004,1779580802000,"대법 ""예식장 생화장식은 재화 아닌 예식용역 공급…부가세 대상"""
AKR20260523023400004,"이미령",SOCIETY,0,https://www.yna.co.kr/view/AKR20260523023400004,1779580801000,"사건관계자에 피의자 전과 알린 檢수사관…법원 ""인권침해는 아냐"""
AKR20260524003800004,"전재훈",SOCIETY,0,https://www.yna.co.kr/view/AKR20260524003800004,1779580800000,"[내일날씨] 대체공휴일 전국 곳곳 비소식…낮 최고 30도"
AKR20260522098500052,"박정헌",SOCIETY,0,https://www.yna.co.kr/view/AKR20260522098500052,1779578400000,"하동 재첩 새 맛 찾는 '섬진강 요리경연대회' 6월 13일 개최"
AKR20260522138800052,"정종호",SOCIETY,0,https://www.yna.co.kr/view/AKR20260522138800052,1779577380000,"성매매 불법 촬영·아동 성 착취물 제작 30대, 징역 5년 8개월"
AKR20260522104400060,"최재훈",SOCIETY,0,https://www.yna.co.kr/view/AKR20260522104400060,1779577205000,"퇴사에 불만…아파트 운영파일 지우고 나간 관리소장 처벌은"
AKR20260522152600004,"이밝음",SOCIETY,0,https://www.yna.co.kr/view/AKR20260522152600004,1779577201000,"건보급여로 주식·부동산…48억원 챙긴 사무장병원 적발"
AKR20260523015900062,"박영서",SOCIETY,0,https://www.yna.co.kr/view/AKR20260523015900062,1779573608000,"관리사무소 직원들에게 욕설·협박 일삼은 입주민 실형 철퇴"
AKR20260524006100063,"박주영",SOCIETY,0,https://www.yna.co.kr/view/AKR20260524006100063,1779573605000,"세종서 돈사 화재로 450마리 폐사…1억5천만원 피해"
AKR20260522146600505,"정윤주",SOCIETY,0,https://www.yna.co.kr/view/AKR20260522146600505,1779573604000,"[소셜＋] 석탄일의 '힙한' 진화… MZ 사로잡은 부처님 '생신 카페'"
AKR20260522150400004,"이미령",SOCIETY,0,https://www.yna.co.kr/view/AKR20260522150400004,1779573603000,"'한덕수 재판 위증' 윤석열, 28일 1심 선고…구형은 징역 2년"
AKR20260524005600062,"이상학",SOCIETY,0,https://www.yna.co.kr/view/AKR20260524005600062,1779573023000,"강원 내륙 낮 최고 28도…내륙·산지 짙은 안개"
AKR20260522103900051,"박성제",SOCIETY,0,https://www.yna.co.kr/view/AKR20260522103900051,1779572700000,"[빈집의 재탄생] 철거 기다리던 빈집, 외국인 유학생 보금자리로"
AKR20260524005200052,"박정헌",SOCIETY,0,https://www.yna.co.kr/view/AKR20260524005200052,1779570868000,"부산·울산·경남 가끔 구름 많아…내일 밤부터 강한 비"
AKR20260524005100056,"백나용",SOCIETY,0,https://www.yna.co.kr/view/AKR20260524005100056,1779570777000,"제주 대체로 흐림…낮 최고 23∼25도"
AKR20260522122600530,"서한기",SOCIETY,0,https://www.yna.co.kr/view/AKR20260522122600530,1779570661000,"내 병원비 마지노선 바뀐다…건보 본인부담상한제 기준 조정"
AKR20260522120800530,"이재영",SOCIETY,0,https://www.yna.co.kr/view/AKR20260522120800530,1779570542000,"서울역 주변 비둘기는 몇 마리?…""최대 351마리 관찰"""
AKR20260522092800530,"노재현",SOCIETY,0,https://www.yna.co.kr/view/AKR20260522092800530,1779570420000,"수련회·수학여행 지역 격차…대구·제주·경남 실시율 90% 넘어"
AKR20260524005000063,"박주영",SOCIETY,0,https://www.yna.co.kr/view/AKR20260524005000063,1779570379000,"대전·세종·충남 낮 기온 25∼29도…큰 일교차 주의"
AKR20260522045800057,"김근주",SOCIETY,0,https://www.yna.co.kr/view/AKR20260522045800057,1779570361000,"부부싸움 후 도시가스 호스 절단 60대 징역형 집유"
AKR20260522118900530,"김잔디",SOCIETY,0,https://www.yna.co.kr/view/AKR20260522118900530,1779570180000,"공보의 감소에 개원의 보건소 근무 허용…""의료공백 해소"""
AKR20260522123000530,"고유선",SOCIETY,0,https://www.yna.co.kr/view/AKR20260522123000530,1779570060000,"""생활습관 바꿔유""…고혈압 진단 경험률, 충남 높고 경남 낮아"
AKR20260523019600004,"김빛나",SOCIETY,0,https://www.yna.co.kr/view/AKR20260523019600004,1779570001000,"한국전쟁 당시 형 3명 군경에 학살당한 유족에 1억원 국가 배상"
AKR20260522106700002,"박수현",SOCIETY,0,https://www.yna.co.kr/view/AKR20260522106700002,1779569822000,"[코인 사기 덫①] 노년층 쌈짓돈 노린 '비상장 코인' 횡행"
AKR20260524004600053,"윤관식",SOCIETY,0,https://www.yna.co.kr/view/AKR20260524004600053,1779569212000,"대구·경북 대체로 맑음…낮 최고 20∼27도"
AKR20260524004500055,"백도인",SOCIETY,0,https://www.yna.co.kr/view/AKR20260524004500055,1779568836000,"전북 오전부터 맑아져…낮 최고 25∼28도"
AKR20260524003100034,"전국부",SOCIETY,0,https://www.yna.co.kr/view/AKR20260524003100034,1779568556000,"부처님오신날 전국 맑음…낮 최고 29도 더위"
AKR20260524003400064,"천경환",SOCIETY,0,https://www.yna.co.kr/view/AKR20260524003400064,1779568323000,"충북 대체로 맑음…낮 최고 28도"
AKR20260524002900004,"전재훈",SOCIETY,0,https://www.yna.co.kr/view/AKR20260524002900004,1779567502000,"강서구 내발산동 아파트 화재로 1명 부상…50여명 대피"
AKR20260523052151061,"이영주",SOCIETY,0,https://www.yna.co.kr/view/AKR20260523052151061,1779550448000,"하남 망월동 다가구주택서 불…1명 사망·3명 자력 대피(종합)"
AKR20260523052100061,"이영주",SOCIETY,0,https://www.yna.co.kr/view/AKR20260523052100061,1779545908000,"하남 망월동 다가구주택서 불…소방 당국 진화 중"
AKR20260523043451064,"천경환",SOCIETY,0,https://www.yna.co.kr/view/AKR20260523043451064,1779539658000,"증평 공장서 말다툼하다 동료 기사 살해한 60대 체포(종합)"
AKR20260523047700051,"김재홍",SOCIETY,0,https://www.yna.co.kr/view/AKR20260523047700051,1779535052000,"자기 몸에 불붙여 옛 연인 협박한 50대 남성 검거"
AKR20260523039200004,"유한주",SOCIETY,0,https://www.yna.co.kr/view/AKR20260523039200004,1779534000000,"[날씨] 부처님오신날 전국 맑고 나들이에 최적…제주는 흐림"
AKR20260523047100062,"류호준",SOCIETY,0,https://www.yna.co.kr/view/AKR20260523047100062,1779533237000,"'자신의 학폭 피해와 유사한 범죄 수법'…감금하고 돈 뺏은 20대"
AKR20260523044900054,"정회성",SOCIETY,0,https://www.yna.co.kr/view/AKR20260523044900054,1779528896000,"'가자지구 구호' 김아현 평화운동가, 제21회 들불상 수상"
AKR20260523044100371,"박현수",SOCIETY,0,https://www.yna.co.kr/view/AKR20260523044100371,1779528807000,"[동포의 창] 고려인 가족들 ""민속촌 처음 왔는데도 고향같았어요"""
AKR20260523045000371,"박현수",SOCIETY,0,https://www.yna.co.kr/view/AKR20260523045000371,1779528536000,"[동포의 창]  광주 고려인들, 이민자 사진 콘테스트서 잇단 수상"
AKR20260523044400061,"이영주",SOCIETY,0,https://www.yna.co.kr/view/AKR20260523044400061,1779527687000,"화성 다세대주택서 불…20대 손자 사망·80대 할머니 부상"
AKR20260523043400064,"이성민",SOCIETY,0,https://www.yna.co.kr/view/AKR20260523043400064,1779526088000,"증평 공장서 통근버스 기사가 동료 기사 흉기 살해"
AKR20260523042700004,"이미령",SOCIETY,0,https://www.yna.co.kr/view/AKR20260523042700004,1779525639000,"정성호 ""검찰권력 시대 끝내 노무현 전 대통령 의지 계승할 것"""
AKR20260523043100062,"류호준",SOCIETY,0,https://www.yna.co.kr/view/AKR20260523043100062,1779525543000,"원주서 벤츠 승용차가 건물 출입구 '쾅'…페달 오조작 추정"
AKR20260523038252054,"정다움",SOCIETY,0,https://www.yna.co.kr/view/AKR20260523038252054,1779523807000,"해남서 교육용 경비행기 임야로 추락…교육생·교관 2명 중상(종합)"
AKR20260523040100704,"이충원",SOCIETY,0,https://www.yna.co.kr/view/AKR20260523040100704,1779522663000,"언론학회장·뉴스통신진흥회 이사 지낸 박영상 한양대 명예교수 별세"
AKR20260523038251054,"정다움",SOCIETY,0,https://www.yna.co.kr/view/AKR20260523038251054,1779521100000,"[2보] 해남서 초당대학교 경비행기 추락…2명 중상"
AKR20260523038200054,"정다움",SOCIETY,0,https://www.yna.co.kr/view/AKR20260523038200054,1779520462000,"[1보] 해남서 경비행기 추락…2명 중상"
AKR20260523036100052,"이준영",SOCIETY,0,https://www.yna.co.kr/view/AKR20260523036100052,1779519008000,"'내 삶의 민주주의'…노무현 전 대통령 17주기 추도식 엄수"
AKR20260524034300063,"박주영",POLITICS,0,https://www.yna.co.kr/view/AKR20260524034300063,1779608862000,"천안서 김태흠 선거 벽보 누락…충남선관위 사과"
AKR20260524035900055,"백도인",SOCIETY,0,https://www.yna.co.kr/view/AKR20260524035900055,1779608691000,"이남호 전북교육감 후보, 학교체육 활성화 공약 발표"
AKR20260524034700055,"백도인",POLITICS,0,https://www.yna.co.kr/view/AKR20260524034700055,1779607990000,"'대통령 교감설' 놓고 민주당·김관영 전북지사 후보 신경전(종합)"
AKR20260524036700052,"박정헌",SOCIETY,0,https://www.yna.co.kr/view/AKR20260524036700052,1779609353000,"양산부산대병원 옥상 화재…60대 작업자 1명 화상"
AKR20260524037300062,"이상학",POLITICS,0,https://www.yna.co.kr/view/AKR20260524037300062,1779610459000,"우상호·김진태 후보, 부처님오신날 맞아 불심·민심 공략"
AKR20260524036500051,"손형주",POLITICS,0,https://www.yna.co.kr/view/AKR20260524036500051,1779610128000,"난타전 벌이던 북갑 후보들 불심 앞에 쉬어가며 단일화 견제구"
AKR20260524032800504,"권수현",NORTH_KOREA,1,https://www.yna.co.kr/view/AKR20260524032800504,1779609780000,"시종 냉랭했던 北 '내고향'…'적대적 두 국가' 기조 재확인"
AKR20260524034900001,"이슬기",POLITICS,0,https://www.yna.co.kr/view/AKR20260524034900001,1779609751000,"조국 ""'대부업 의혹' 김용남과 단일화? 與가 결자해지 해야"""
AKR20260524017251001,"김연정",POLITICS,0,https://www.yna.co.kr/view/AKR20260524017251001,1779610927000,"이회창 前한나라당 총재 부인 한인옥 여사 별세…향년 88세(종합)"
AKR20260524036800057,"허광무",POLITICS,0,https://www.yna.co.kr/view/AKR20260524036800057,1779610703000,"민주당 경선 중단에 진보당 강력 반발…울산시장 단일화 기로"
AKR20260524037600056,"백나용",POLITICS,0,https://www.yna.co.kr/view/AKR20260524037600056,1779610586000,"6·3 지방선거 제주지역 선거인 수 56만5천350명 확정"
AKR20260524036900017,"김주환",INDUSTRY,0,https://www.yna.co.kr/view/AKR20260524036900017,1779610888000,"'디펜딩 챔피언' 박상현, '최종병기' 이영호 꺾고 ASL 우승"
AKR20260524038400061,"김솔",SOCIETY,0,https://www.yna.co.kr/view/AKR20260524038400061,1779610625000,"용인 낙하 분수 조성 공사현장서 60대 작업자 사망…감전 추정"
AKR20260524038500030,"조민정",SOCIETY,0,https://www.yna.co.kr/view/AKR20260524038500030,1779611055000,"정용진, 26일 스타벅스 관련 재차 대국민 사과…조사결과도 발표"
AKR20260524019352001,"이슬기",POLITICS,0,https://www.yna.co.kr/view/AKR20260524019352001,1779611712000,"스타벅스 공방가열…與 ""국민분노 대변""·국힘 ""인민재판""(종합2보)"
AKR20260524019451001,"최평천",POLITICS,0,https://www.yna.co.kr/view/AKR20260524019451001,1779611236000,"與, '김용남 대부업체 의혹'에 ""소명요청…설명 들어본 뒤 판단""(종합)"
AKR20260524039600504,"권수현",NORTH_KOREA,1,https://www.yna.co.kr/view/AKR20260524039600504,1779611480000,"[북한단신] 강원도 등 각지서 원료림 수천정보 조성"
AKR20260524039800003,"김민지",INDUSTRY,1,https://www.yna.co.kr/view/AKR20260524039800003,1779611621000,"삼성전자 노사 잠정합의안 투표 셋째날…투표율 약 85%"
AKR20260524039300527,"기상뉴스",SOCIETY,0,https://www.yna.co.kr/view/AKR20260524039300527,1779611443000,"충남 서산 오존주의보 발령"
AKR20260524039200527,"기상뉴스",SOCIETY,0,https://www.yna.co.kr/view/AKR20260524039200527,1779611388000,"인천 영종·영흥권 2개 군구 오존주의보 해제"
AKR20260524040700062,"이상학",SOCIETY,0,https://www.yna.co.kr/view/AKR20260524040700062,1779611941000,"강원 설악산서 산악사고 잇따라…1명 심정지"
AKR20260524029251054,"박철홍",POLITICS,1,https://www.yna.co.kr/view/AKR20260524029251054,1779612074000,"민형배 선대위, 미래 실무형 발굴 ""성장 엔진은 결국 사람""(종합)"
AKR20260524038551030,"조민정",SOCIETY,0,https://www.yna.co.kr/view/AKR20260524038551030,1779612409000,"정용진, 26일 스타벅스 논란 직접 대국민 사과…조사결과도 발표(종합)"
AKR20260524040200530,"김잔디",SOCIETY,0,https://www.yna.co.kr/view/AKR20260524040200530,1779612309000,"내일 남부·제주부터 비…모레 전국 확대"
AKR20260524040500001,"김연정",POLITICS,1,https://www.yna.co.kr/view/AKR20260524040500001,1779613347000,"이준석 ""'GTX 중단' 정원오 인기영합주의…개혁신당에 맡겨달라"""
AKR20260524041600004,"박재현",SOCIETY,1,https://www.yna.co.kr/view/AKR20260524041600004,1779612998000,"종합특검, '도이치 수사 무마' 이창수 전 서울중앙지검장 입건"
AKR20260524042800004,"윤민혁",SOCIETY,0,https://www.yna.co.kr/view/AKR20260524042800004,1779614247000,"'대문 래커칠' 30대 남성 긴급체포…'보복대행' 연루 추정"
AKR20260522155752030,"이상서",INDUSTRY,0,https://www.yna.co.kr/view/AKR20260522155752030,1779614639000,"중기부, 스타벅스 총리표창 취소 검토…""취소요건 미부합 결론""(종합2보)"
AKR20260524029051001,"권희원",POLITICS,0,https://www.yna.co.kr/view/AKR20260524029051001,1779614616000,"장동혁 ""스벅커피 들고 투표장 가자""…인천서 '정권심판' 호소(종합)"
AKR20260524042700001,"김연정",POLITICS,0,https://www.yna.co.kr/view/AKR20260524042700001,1779614812000,"국힘, 민주·진보 울산시장 단일화 파행에 ""예견된 파국"""
AKR20260524043500527,"기상뉴스",SOCIETY,0,https://www.yna.co.kr/view/AKR20260524043500527,1779614853000,"충남 태안 오존주의보 발령…서산은 오존주의보 유지"
AKR20260524029951001,"최평천",POLITICS,1,https://www.yna.co.kr/view/AKR20260524029951001,1779615095000,"정원오, '재개발·재건축' 동남권 공략…""吳약속 안지켜 주거난""(종합)"
AKR20260524044800001,"설승은",SOCIETY,0,https://www.yna.co.kr/view/AKR20260524044800001,1779616738000,"李대통령, '中탄광 폭발'에 ""중국 국민께 깊은 애도·위로 전해"""
AKR20260522065651054,"정회성",SOCIETY,0,https://www.yna.co.kr/view/AKR20260522065651054,1779616519000,"신문기사 모방 합성물로 5·18 폄훼…경찰, 50대 여성 검거"
AKR20260524016352063,"박주영",POLITICS,0,https://www.yna.co.kr/view/AKR20260524016352063,1779617359000,"박근혜, ""대전은요"" 20년만에 대전·공주 찾아 국힘 후보 지원(종합2보)"
AKR20260524044000057,"허광무",POLITICS,0,https://www.yna.co.kr/view/AKR20260524044000057,1779617062000,"지선 D-10 울산시장 후보 단일화 여전히 핫이슈"
AKR20260524027251001,"김준태",POLITICS,1,https://www.yna.co.kr/view/AKR20260524027251001,1779616926000,"오세훈, '재개발 지연' 성동 행당7구역 찾아 ""鄭 무능·무책임""(종합)"
AKR20260524042400001,"노선웅",POLITICS,0,https://www.yna.co.kr/view/AKR20260524042400001,1779617785000,"공소취소 주제 토론회…박상용 검사 ""특검은 떴다방, 책임 안져"""
AKR20260524045100001,"고동욱",SOCIETY,0,https://www.yna.co.kr/view/AKR20260524045100001,1779617974000,"李대통령, 포천 백운계곡 방문…시민들 ""자릿세 없어 편해요"""
AKR20260524046700527,"기상뉴스",SOCIETY,0,https://www.yna.co.kr/view/AKR20260524046700527,1779618483000,"경기 남부권 5개 시 오존주의보 발령…중부권은 오존주의보 해제"
AKR20260524046200004,"윤민혁",SOCIETY,0,https://www.yna.co.kr/view/AKR20260524046200004,1779618291000,"경찰 ""5·18 허위 유포 계정 37개 내사…240건 삭제차단 요청"""
AKR20260524047000054,"정다움",POLITICS,0,https://www.yna.co.kr/view/AKR20260524047000054,1779618770000,"광주서 지방선거 후보자 현수막 훼손 60대 여성 검거"
