article_id,author,category,is_read,link,pub_date,title
AKR20260524047100004,"박재현",SOCIETY,0,https://www.yna.co.kr/view/AKR20260524047100004,1779618835000,"법무부 신임 감찰관에 '종합특검 파견' 강남수 검사 내정"
AKR20260524046800527,"기상뉴스",SOCIETY,0,https://www.yna.co.kr/view/AKR20260524046800527,1779618804000,"충남 서산·태안 오존주의보 해제"
AKR20260524047200061,"최해민",POLITICS,0,https://www.yna.co.kr/view/AKR20260524047200061,1779619293000,"양향자 ""남성 청년도 HPV 무료 백신…AI·OTT 복지 지원"""
AKR20260524045700017,"김주환",INDUSTRY,0,https://www.yna.co.kr/view/AKR20260524045700017,1779620161000,"스타벅스 불매 여파에…카톡 선물하기 순위 급락"
AKR20260523049200371,"박현수",INDUSTRY,0,https://www.yna.co.kr/view/AKR20260523049200371,1779620129000,"[K-People] 로봇스님 '가비' 기획한 성원스님 ""불교는 늘 최첨단 기술 선도"""
AKR20260524038300004,"윤민혁",SOCIETY,0,https://www.yna.co.kr/view/AKR20260524038300004,1779620401000,"[날씨] 대체공휴일 전국 흐리고 곳곳 비…낮 최고기온 '30도'"
AKR20260524025851001,"이슬기",POLITICS,0,https://www.yna.co.kr/view/AKR20260524025851001,1779621190000,"""무소속 안돼"" 鄭, 전남 돌며 표심 구애…""기호 1번 몰아달라""(종합)"
AKR20260524048100063,"박주영",SOCIETY,0,https://www.yna.co.kr/view/AKR20260524048100063,1779620824000,"박수현 충남지사 후보측, '의혹제기' 국힘 장동혁 대표 고발"
AKR20260524048600061,"김솔",SOCIETY,0,https://www.yna.co.kr/view/AKR20260524048600061,1779621359000,"경찰, '차명 대부업체 운영 의혹' 김용남 후보 고발사건 수사"
AKR20260524049200061,"김솔",SOCIETY,1,https://www.yna.co.kr/view/AKR20260524049200061,1779622574000,"양평서 승용차가 전신주 들이받아…노부부 사상"
AKR20260524049100527,"기상뉴스",SOCIETY,0,https://www.yna.co.kr/view/AKR20260524049100527,1779622507000,"경기 남부권 5개 시 오존주의보 해제"
AKR20260524014752063,"박주영",SOCIETY,0,https://www.yna.co.kr/view/AKR20260524014752063,1779622491000,"서산 자동차 부품공장서 불…10시간만에 초진(종합2보)"
AKR20260524049400062,"이상학",INDUSTRY,0,https://www.yna.co.kr/view/AKR20260524049400062,1779623293000,"춘천 엘리시안강촌 '숲속빵시장' 흥행…하루 2만5천명 몰려"
AKR20260524020851001,"노선웅",POLITICS,1,https://www.yna.co.kr/view/AKR20260524020851001,1779623896000,"진보·보수진영 집안싸움…평택을·부산 북갑 단일화 막판 변수(종합)"
AKR20260524049700061,"김솔",SOCIETY,0,https://www.yna.co.kr/view/AKR20260524049700061,1779624878000,"평택서 선거사무원·경찰관 폭행한 40대 유튜버 체포돼"
AKR20260524050100004,"윤민혁",SOCIETY,0,https://www.yna.co.kr/view/AKR20260524050100004,1779625486000,"경찰, '5·18 탱크데이 논란' 정용진 고발 절차상 피의자 입건"
AKR20260524049600001,"설승은",ECONOMY,0,https://www.yna.co.kr/view/AKR20260524049600001,1779625759000,"김용범 ""고금리·고물가·고환율, 위기전조 아닌 도약의 마찰음"""
AKR20260524050400052,"박영민",SOCIETY,1,https://www.yna.co.kr/view/AKR20260524050400052,1779626970000,"""드라마 속 한 장면""…K-불꽃쇼 함안낙화놀이에 5천800여명 환호"
AKR20260525006700504,"권수현",NORTH_KOREA,0,https://www.yna.co.kr/view/AKR20260525006700504,1779663444000,"[북한날씨] 대체로 흐림…""서해안 안개 경보"""
AKR20260525006200504,"권수현",NORTH_KOREA,0,https://www.yna.co.kr/view/AKR20260525006200504,1779663333000,"북, 6월하순 당전원회의…당대회·개헌후속 대남·대외정책 주목"
AKR20260525003900504,"권수현",NORTH_KOREA,0,https://www.yna.co.kr/view/AKR20260525003900504,1779659837000,"김정은, 시진핑에 '탄광 폭발' 위로전문…""깊은 위문"""
AKR20260524021500008,"김유아",INDUSTRY,0,https://www.yna.co.kr/view/AKR20260524021500008,1779661500000,"외인, 지난주 '삼전닉스' 10조 순매도…로봇·ESS는 샀다"
AKR20260522115600008,"김태종",ECONOMY,0,https://www.yna.co.kr/view/AKR20260522115600008,1779661200000,"이번엔 'K-ETF' 열풍?…하반기 홍콩·美 시장서 ETF 추가 상장"
AKR20260523029000008,"이민영",ECONOMY,0,https://www.yna.co.kr/view/AKR20260523029000008,1779660901000,"코스피 일평균 거래대금 첫 40조 돌파…'손바뀜'은 줄어"
AKR20260522131300008,"김태종",ECONOMY,0,https://www.yna.co.kr/view/AKR20260522131300008,1779660600000,"""삼전닉스 레버리지 이벤트 안돼"" 당국 경고에 운용사들 계획 철회"
AKR20260521072000546,"윤선희",ECONOMY,0,https://www.yna.co.kr/view/AKR20260521072000546,1779660422000,"[머니톡스] 전쟁과 금리…1970년대 악몽 돌아오나"
AKR20260523025100008,"김유향",INDUSTRY,0,https://www.yna.co.kr/view/AKR20260523025100008,1779660121000,"'한국판 골드만삭스' 노리는 증권업계, 모험자본 투자 경쟁"
AKR20260525003600003,"임기창",ECONOMY,0,https://www.yna.co.kr/view/AKR20260525003600003,1779659593000,"다주택자 매물 풀린 석달간 경기도 집 산 서울시민 1만1천명"
AKR20260523050900002,"김지연",INDUSTRY,0,https://www.yna.co.kr/view/AKR20260523050900002,1779656463000,"금주 단일종목 레버리지 출시…증시 변동성 속 당국 노심초사"
AKR20260522131800530,"옥성구",SOCIETY,0,https://www.yna.co.kr/view/AKR20260522131800530,1779656403000,"내년 최저임금, 노사 줄다리기 본격화…6월초 최초 요구안 전망"
AKR20260523050600004,"이의진",SOCIETY,0,https://www.yna.co.kr/view/AKR20260523050600004,1779656400000,"삼성전자·하이닉스 직원들, 결혼시장선 이제 '변호사급' 상향"
AKR20260522141400002,"임지우",ECONOMY,0,https://www.yna.co.kr/view/AKR20260522141400002,1779656341000,"한은 3천만원 '이창용 초상화' 제작…부총재 갤러리도 새로 조성"
AKR20260523045300002,"강류나",ECONOMY,0,https://www.yna.co.kr/view/AKR20260523045300002,1779656221000,"""스벅 제휴 겨우 성사됐는데""…카드업계 '탱크데이' 사태에 당혹"
AKR20260522046600002,"박수현",ECONOMY,0,https://www.yna.co.kr/view/AKR20260522046600002,1779656101000,"가상자산 거래소 매출 99％가 수수료…거래 줄자 실적 뚝"
AKR20260523043200002,"배영경",SOCIETY,0,https://www.yna.co.kr/view/AKR20260523043200002,1779655980000,"사기·횡령 등 금융사고 6년여간 1조 넘었다…""작년 역대 최대"""
AKR20260524001600002,"김수현",ECONOMY,0,https://www.yna.co.kr/view/AKR20260524001600002,1779655862000,"담합 잡는 자진신고제, 재발까진 못막아…비공개 탓 밀실 논란도"
AKR20260524030300002,"이세원",ECONOMY,0,https://www.yna.co.kr/view/AKR20260524030300002,1779655862000,"공정위, 주병기 취임 후 담합과징금 291억원 '자진신고 등' 감면"
AKR20260522115100054,"정회성",SOCIETY,0,https://www.yna.co.kr/view/AKR20260522115100054,1779665461000,"한전, 광주시 상대 '공공도로' 반환 요구 소송 패소"
AKR20260525010000030,"이상서",INDUSTRY,0,https://www.yna.co.kr/view/AKR20260525010000030,1779665445000,"GS더프레시, '단기 비육 한우' 행사…""일반 한우 대비 50% 저렴"""
AKR20260522103800055,"김진방",SOCIETY,0,https://www.yna.co.kr/view/AKR20260522103800055,1779663602000,"농진청, 7월까지 매주 수요일 '과수화상병 예찰의 날' 지정"
AKR20260523040900030,"정수연",SOCIETY,0,https://www.yna.co.kr/view/AKR20260523040900030,1779662960000,"'아이에 아낌없이 쓴다'…출생률 반등에 아동용품 매출도 급등"
AKR20260525006500051,"김선호",SOCIETY,0,https://www.yna.co.kr/view/AKR20260525006500051,1779662872000,"[부산소식] 바다의 날 기념 영도서 해양환경 정화활동"
AKR20260522132000017,"조승한",SOCIETY,0,https://www.yna.co.kr/view/AKR20260522132000017,1779662700000,"""국립만 살아남나""…과학관 양극화 더 커졌다"
AKR20260524029800005,"고미혜",INDUSTRY,0,https://www.yna.co.kr/view/AKR20260524029800005,1779661320000,"AI에 위안 얻는 시대…인간과 AI 바람직한 공존 모색하는 종교계"
AKR20260522081400065,"최은지",SOCIETY,0,https://www.yna.co.kr/view/AKR20260522081400065,1779661020000,"인천신항, 화물차주차장 230면 추가 조성…'주차난 해소' 기대"
AKR20260520190600017,"유현민",INDUSTRY,0,https://www.yna.co.kr/view/AKR20260520190600017,1779659101000,"OTT가 방송 넘어섰는데…규제는 여전히 TV 시대"
AKR20260522132300017,"조승한",SOCIETY,0,https://www.yna.co.kr/view/AKR20260522132300017,1779658381000,"공공연 박사 초봉 4천만원대…기업과 격차 커졌다"
AKR20260522148200003,"홍규빈",INDUSTRY,0,https://www.yna.co.kr/view/AKR20260522148200003,1779657421000,"'아틀라스 도입' 현대차그룹, 공장 자동화·로봇부품 조직 신설"
AKR20260522093700530,"이재영",SOCIETY,0,https://www.yna.co.kr/view/AKR20260522093700530,1779656822000,"재활용률 낮은 EPR 품목, 폐기물부담금 재부과 검토"
AKR20260524040800030,"홍국기",INDUSTRY,0,https://www.yna.co.kr/view/AKR20260524040800030,1779656464000,"유권자 187만명·선거비 수백억원…'농협직선제' 뭐가 달라지나"
AKR20260522157500003,"조성흠",SOCIETY,0,https://www.yna.co.kr/view/AKR20260522157500003,1779656463000,"대화 물꼬 이재용 상생 리더십…정부와 벼랑끝서 파업 막아"
AKR20260524024600030,"조민정",INDUSTRY,0,https://www.yna.co.kr/view/AKR20260524024600030,1779656401000,"롯데온, 헤어·뷰티 디바이스 모은 '뷰티테크 페스타' 개최"
AKR20260524036200030,"조민정",INDUSTRY,0,https://www.yna.co.kr/view/AKR20260524036200030,1779656401000,"롯데아울렛·롯데몰, 상반기 최대 할인 '서프라이스 위크' 개최"
AKR20260523049000017,"오지은",SOCIETY,0,https://www.yna.co.kr/view/AKR20260523049000017,1779655501000,"카카오 노사 이번주 최대 고비…IT 업계 촉각"
AKR20260523000600003,"임성호",SOCIETY,0,https://www.yna.co.kr/view/AKR20260523000600003,1779654680000,"삼성전자 연봉, 보통 회사원 14배?…'K자 양극화' 더 커진다"
AKR20260522153800003,"강태우",SOCIETY,0,https://www.yna.co.kr/view/AKR20260522153800003,1779654671000,"""우린 삼성후자냐"" 불만 임계점…계열사도 성과급 요구 예고"
AKR20260522147600505,"최현석",INDUSTRY,0,https://www.yna.co.kr/view/AKR20260522147600505,1779654601000,"[OK제보] ""나도 모르게 내 얼굴이 유튜브에""…지선 후보들 계정서 무방비 노출"
AKR20260525008900065,"홍현기",SOCIETY,0,https://www.yna.co.kr/view/AKR20260525008900065,1779665547000,"여름철 자연재난 대비…인천시, 농축산 재해 예방책 시행"
AKR20260522132400052,"정종호",SOCIETY,0,https://www.yna.co.kr/view/AKR20260522132400052,1779664081000,"누범기간 실내 흡연 시비로 흉기 위협 60대, 징역 6개월 선고"
AKR20260522064200056,"전지혜",SOCIETY,0,https://www.yna.co.kr/view/AKR20260522064200056,1779663903000,"""여행하며 자원순환 실천"" 제주 그린로드 여행사 모집"
AKR20260523043700371,"정아란",SOCIETY,0,https://www.yna.co.kr/view/AKR20260523043700371,1779663601000,"'도마의 신' 양학선…도움받던 소년서 아이들 돕는 홍보대사로"
AKR20260522084600052,"박영민",SOCIETY,0,https://www.yna.co.kr/view/AKR20260522084600052,1779661801000,"함안군수 선거 화두 된 '창원·함안 행정통합'…여야 후보 공방"
AKR20260522111300063,"강수환",SOCIETY,0,https://www.yna.co.kr/view/AKR20260522111300063,1779661801000,"""여자들 성매매 용돈벌이""…대학교수, 강의 중 성희롱 발언 논란"
AKR20260523016100062,"박영서",SOCIETY,0,https://www.yna.co.kr/view/AKR20260523016100062,1779660008000,"후임병 성적 접촉한 선임병…'진술 신빙성'이 가른 유무죄"
AKR20260522130100054,"장아름",SOCIETY,0,https://www.yna.co.kr/view/AKR20260522130100054,1779660005000,"""야자·0교시 어떻게?"" 전남광주 교육감후보 학교교육 정책 대결"
AKR20260524015200004,"이승연",SOCIETY,0,https://www.yna.co.kr/view/AKR20260524015200004,1779660003000,"'감사원 직원평가 부당 개입' 유병호, 고발장 공개 소송 패소"
AKR20260524034800004,"이승연",SOCIETY,0,https://www.yna.co.kr/view/AKR20260524034800004,1779660002000,"""팀장님은 결재나 하세요"" 하극상 경찰…법원 ""감봉 정당"""
AKR20260521140200011,"이진주",SOCIETY,0,https://www.yna.co.kr/view/AKR20260521140200011,1779660001000,"[샷!] ""헛디디면 죽을 것 같다"""
AKR20260522167100004,"전재훈",SOCIETY,0,https://www.yna.co.kr/view/AKR20260522167100004,1779659700000,"경찰, 김병기 '14번째 의혹' 수사 착수…결국 지방선거 넘어가나"
AKR20260525003700062,"이재현",SOCIETY,0,https://www.yna.co.kr/view/AKR20260525003700062,1779658313000,"강원 내륙 낮 기온 30도까지 올라…일교차 커 '건강 유의'"
AKR20260518147900518,"김은경",SOCIETY,0,https://www.yna.co.kr/view/AKR20260518147900518,1779658201000,"[팩트체크] 지역마다 투표용지 수 다르다고?…기본 7장이지만 4장 받는 곳도"
AKR20260525003500053,"최수호",SOCIETY,0,https://www.yna.co.kr/view/AKR20260525003500053,1779657777000,"대구·경북 오전부터 구름 많아져…곳에 따라 소나기"
AKR20260525003400063,"김준호",SOCIETY,0,https://www.yna.co.kr/view/AKR20260525003400063,1779657560000,"대전·세종·충남 맑고 오후 한때 소나기…낮 최고 27∼31도"
AKR20260525003300057,"김근주",SOCIETY,0,https://www.yna.co.kr/view/AKR20260525003300057,1779657474000,"부산·울산·경남, 곳에 따라 빗방울…낮 최고 25∼28도"
AKR20260524006800004,"김동규",SOCIETY,0,https://www.yna.co.kr/view/AKR20260524006800004,1779657302000,"[생각해봅시다] ① 초대형 선거 현수막 난립…폐현수막 5천t 예상"
AKR20260523034900004,"김채린",SOCIETY,0,https://www.yna.co.kr/view/AKR20260523034900004,1779657301000,"[생각해봅시다] ② 나무 21만 그루 분량 공보물, 10명 중 1명만 정독"
AKR20260524049800004,"윤민혁",SOCIETY,0,https://www.yna.co.kr/view/AKR20260524049800004,1779657301000,"[생각해봅시다] ③ 학교 운동회도 시끄럽다더니…선거 확성기·스팸 전화"
AKR20260525002900055,"정경재",SOCIETY,0,https://www.yna.co.kr/view/AKR20260525002900055,1779657176000,"전북 흐리고 오후에는 소나기…낮 기온 25∼29도"
AKR20260525002800064,"박건영",SOCIETY,0,https://www.yna.co.kr/view/AKR20260525002800064,1779656913000,"충북 구름 많고 곳곳 소나기…낮 최고 27~30도"
AKR20260522061200057,"김근주",SOCIETY,0,https://www.yna.co.kr/view/AKR20260522061200057,1779656760000,"건설폐토석 1천t 불법 매립 환경업체 대표 벌금 1천만원 선고"
AKR20260524036300530,"김영신",SOCIETY,0,https://www.yna.co.kr/view/AKR20260524036300530,1779656701000,"""지역거주자 도보 5분 집근처 생활인프라 좋아야 이주의향↓"""
AKR20260522132200530,"김잔디",SOCIETY,0,https://www.yna.co.kr/view/AKR20260522132200530,1779656580000,"10∼20대 자살·자해 14명 중 1명 두 달 이내 '재시도'"
AKR20260522121200053,"황수빈",SOCIETY,0,https://www.yna.co.kr/view/AKR20260522121200053,1779656404000,"보이스피싱 피해금 43억원 가상화폐 세탁한 일당 징역형"
AKR20260522081700371,"박현수",SOCIETY,0,https://www.yna.co.kr/view/AKR20260522081700371,1779656402000,"[다문화 3.0] ""다문화 친구들, 자신감 갖고 도전하면 꿈 이룰 수 있어"""
AKR20260523036800530,"오보람",SOCIETY,0,https://www.yna.co.kr/view/AKR20260523036800530,1779656342000,"[서울교육감 8파전] ② 청소년자산 펀드·학원 총량제…이색정책 '눈길'"
AKR20260523031300530,"노재현",SOCIETY,0,https://www.yna.co.kr/view/AKR20260523031300530,1779656341000,"[서울교육감 8파전] ① 사교육비 경감·AI·교권회복 내세워 '구애'"
AKR20260524051700004,"최원정",SOCIETY,0,https://www.yna.co.kr/view/AKR20260524051700004,1779656100000,"'법기술자 무풍지대' 무너져야…고문·조작 검사도 훈장 박탈"
AKR20260525002200056,"고성식",SOCIETY,0,https://www.yna.co.kr/view/AKR20260525002200056,1779655471000,"제주, 흐리고 곳에 따라 비…오후부터 강풍"
AKR20260525001700004,"유한주",SOCIETY,0,https://www.yna.co.kr/view/AKR20260525001700004,1779654121000,"부처님오신날 대체공휴일 곳곳 소나기…남해안·제주 비"
AKR20260525010400001,"김정진",POLITICS,0,https://www.yna.co.kr/view/AKR20260525010400001,1779666086000,"李대통령 지지도, 59.3%로 소폭 하락…민주 47.5%·국힘 33.3%[리얼미터]"
AKR20260525009700053,"최수호",POLITICS,0,https://www.yna.co.kr/view/AKR20260525009700053,1779665229000,"6·3지방선거 경북지역 선거인수 220만2천861명 확정"
AKR20260525006400051,"김선호",POLITICS,0,https://www.yna.co.kr/view/AKR20260525006400051,1779662800000,"부산시, 임진왜란 434주년 순국선열 기리는 충렬사 제향 봉행"
AKR20260522091600053,"윤관식",POLITICS,0,https://www.yna.co.kr/view/AKR20260522091600053,1779660083000,"대구 수성구청장 '바꿔 보자' 박정권 vs '3선 도전' 김대권"
AKR20260524049500001,"노선웅",POLITICS,0,https://www.yna.co.kr/view/AKR20260524049500001,1779660000000,"[오늘의 국회일정](25일·월)"
AKR20260524048800001,"노선웅",POLITICS,0,https://www.yna.co.kr/view/AKR20260524048800001,1779652805000,"장동혁 TK·송언석 충남行…'지방선거 D-9' 투트랙 유세 고삐"
AKR20260524051100001,"정연솔",POLITICS,0,https://www.yna.co.kr/view/AKR20260524051100001,1779652803000,"與, 전북·충청권 투트랙 집중 유세…지방선거 D-9 총력전"
AKR20260524044600063,"양영석",POLITICS,0,https://www.yna.co.kr/view/AKR20260524044600063,1779631801000,"세종시장 후보 토론서 '해수부 부산이전·조작기소 특검' 난타전"
AKR20260522069900052,"김선경",SOCIETY,0,https://www.yna.co.kr/view/AKR20260522069900052,1779665701000,"창원시, 여름철 수온 상승 대비해 수질검사 횟수·항목 확대"
AKR20260522111900052,"박정헌",SOCIETY,0,https://www.yna.co.kr/view/AKR20260522111900052,1779665701000,"남해 해안·산악 능선 달리는 '런투씨' 내달 5∼6일 개최"
AKR20260525009100062,"이재현",SOCIETY,0,https://www.yna.co.kr/view/AKR20260525009100062,1779665611000,"영월 자동차 정비소에서 불…신고 후 진화 나선 60대 화상"
AKR20260525011600051,"김선호",POLITICS,0,https://www.yna.co.kr/view/AKR20260525011600051,1779666370000,"부산 후보들 연휴 마지막날 전통시장 등 돌며 한표 호소"
AKR20260522079300052,"이정훈",POLITICS,0,https://www.yna.co.kr/view/AKR20260522079300052,1779666300000,"'어게인 2018' vs '전역 싹쓸이'…민주·국힘, 경남 선거 사활"
AKR20260525011700002,"이대희",ECONOMY,0,https://www.yna.co.kr/view/AKR20260525011700002,1779666456000,"임광현 국세청장 ""법인 슈퍼카 사적사용은 탈세""…세무조사 예고"
AKR20260525011900030,"이상서",INDUSTRY,0,https://www.yna.co.kr/view/AKR20260525011900030,1779666596000,"세븐일레븐, '올 뉴 김밥 라인업' 선봬…수분 보존 기술 적용"
AKR20260522130900061,"이우성",POLITICS,0,https://www.yna.co.kr/view/AKR20260522130900061,1779667205000,"李대통령 '정치적 고향' 성남…민주 '탈환' vs 국힘 '수성' 사활"
AKR20260525009300003,"장보인",INDUSTRY,0,https://www.yna.co.kr/view/AKR20260525009300003,1779667201000,"코트라·농업정책보험금융원, 베트남에 'K푸드 사절단'"
AKR20260522041600055,"정경재",SOCIETY,0,https://www.yna.co.kr/view/AKR20260522041600055,1779667208000,"'의처증 때문에'…설날에 아내 찔러 살해한 80대, 징역 12년"
AKR20260522025200064,"김형우",SOCIETY,0,https://www.yna.co.kr/view/AKR20260522025200064,1779667206000,"빈소 없이 마지막 길…청주 무연고 사망 5년간 46.7% 증가"
AKR20260522125200530,"오보람",SOCIETY,0,https://www.yna.co.kr/view/AKR20260522125200530,1779667205000,"서울시교육청, 조리실무사 566명 신규 채용"
AKR20260524021200004,"이승연",SOCIETY,0,https://www.yna.co.kr/view/AKR20260524021200004,1779667203000,"부친 집앞에 치사량 메탄올 탄 소주병 둔 아들…""특수협박 아냐"""
AKR20260524022300530,"고상민",SOCIETY,0,https://www.yna.co.kr/view/AKR20260524022300530,1779667203000,"글로컬대학 성과평가, 유튜브 생중계한다…""공정·투명성 확보"""
AKR20260524022400530,"고상민",SOCIETY,0,https://www.yna.co.kr/view/AKR20260524022400530,1779667202000,"충남대, 우즈벡 타슈켄트에 한국어교육센터 개소"
AKR20260525004200004,"유한주",SOCIETY,0,https://www.yna.co.kr/view/AKR20260525004200004,1779667201000,"[내일날씨] 전국 강한 비…남부지역 200㎜ 이상 폭우 주의"
AKR20260525005900004,"이동환",SOCIETY,0,https://www.yna.co.kr/view/AKR20260525005900004,1779667201000,"속도제한장치 몰래 풀고 '쌩쌩' 화물차…경찰 집중단속"
AKR20260522137200052,"김동민",SOCIETY,0,https://www.yna.co.kr/view/AKR20260522137200052,1779667381000,"경남교육청, 지역업체 제품 우선 구매로 지역 경제 활성화 지원"
AKR20260525012800030,"이상서",SOCIETY,0,https://www.yna.co.kr/view/AKR20260525012800030,1779667301000,"[게시판] 롯데월드, 서울 삼전 지역아동센터에 '드림티켓' 후원"
AKR20260525014000527,"기상뉴스",SOCIETY,0,https://www.yna.co.kr/view/AKR20260525014000527,1779667542000,"제주도 산지에 호우주의보"
AKR20260522094700057,"장영은",SOCIETY,0,https://www.yna.co.kr/view/AKR20260522094700057,1779667801000,"울주군, 어린이집 교직원 200명 대상 디지털 문해력 교육"
AKR20260525012200053,"박세진",POLITICS,0,https://www.yna.co.kr/view/AKR20260525012200053,1779668378000,"예측불허 대구시장 선거…부동층·실언 등 돌발악재 변수될듯"
AKR20260525014900053,"최수호",INDUSTRY,0,https://www.yna.co.kr/view/AKR20260525014900053,1779668487000,"대구시, 미래산업 선도할 2026년 신규 스타기업 모집"
AKR20260525013600004,"이미령",SOCIETY,0,https://www.yna.co.kr/view/AKR20260525013600004,1779668495000,"김건희, 뒤늦게 '바쉐론 시계값' 잔금 2천900만원 지급"
AKR20260525010451001,"김정진",POLITICS,0,https://www.yna.co.kr/view/AKR20260525010451001,1779668995000,"李대통령 지지도 59.3%, 소폭↓…""삼전 성과급·보수결집 영향""[리얼미터](종합)"
AKR20260525017200054,"손상원",POLITICS,0,https://www.yna.co.kr/view/AKR20260525017200054,1779669637000,"광양 선거 유세 중 후보들 '엎드려뻗쳐'…민주당 ""깊이 사과"""
AKR20260525016400001,"박수윤",POLITICS,0,https://www.yna.co.kr/view/AKR20260525016400001,1779669618000,"개혁신당 ""양향자, 학력위조 허위공표""…梁 ""억지 주장"""
AKR20260525015900001,"김연정",POLITICS,0,https://www.yna.co.kr/view/AKR20260525015900001,1779669461000,"장동혁 ""與, 이번 선거엔 스타벅스로 죽창가…국민이 심판해야"""
AKR20260525016200056,"고성식",POLITICS,0,https://www.yna.co.kr/view/AKR20260525016200056,1779669121000,"제주 지선 후보들, 곳곳 돌며 민생 탐방…세몰이 경쟁"
AKR20260525011100003,"김보경",INDUSTRY,0,https://www.yna.co.kr/view/AKR20260525011100003,1779669297000,"'불황엔 경차' 인기 오른다…작년 역대 최소 찍고 올해 반등"
AKR20260525016500030,"이상서",INDUSTRY,0,https://www.yna.co.kr/view/AKR20260525016500030,1779669276000,"롯데, 스페인서 '브랜드 엑스포'…국내 우수 中企 50곳 참가"
AKR20260525017600030,"이상서",SOCIETY,0,https://www.yna.co.kr/view/AKR20260525017600030,1779669739000,"쿠팡풀필먼트서비스, 진해 홀몸어르신에 '동행꾸러미' 전달"
AKR20260525017700504,"민선희",POLITICS,0,https://www.yna.co.kr/view/AKR20260525017700504,1779669986000,"한-싱가포르 외교장관회담 28일 개최…한반도 정세 등 논의"
